guess,compare,ans
8169,0A2B,4516
9602,0A1B,4516
7962,0A1B,4516
7196,1A1B,4516
4891,1A1B,4516
5798,0A1B,4516
5097,0A1B,4516
9706,1A0B,4516
6409,0A2B,4516
3067,0A1B,4516
6403,0A2B,4516
9503,1A0B,4516
0523,1A0B,4516
3254,0A2B,4516
9143,0A2B,4516
4162,1A2B,4516
6413,1A2B,4516
9136,1A1B,4516
6412,1A2B,4516
9621,0A2B,4516
2763,0A1B,4516
2371,0A1B,4516
1374,0A2B,4516
9403,0A1B,4516
5390,0A1B,4516
9385,0A1B,4516
5193,0A2B,4516
3875,0A1B,4516
6537,1A1B,4516
6125,0A3B,4516
1628,0A2B,4516
3786,1A0B,4516
7846,1A1B,4516
7581,1A1B,4516
1965,0A3B,4516
1658,0A3B,4516
5180,0A2B,4516
1093,0A1B,4516
0361,0A2B,4516
4516,4A0B,4516
