guess,compare,ans
2195,0A1B,6041
7912,0A1B,6041
3271,1A0B,6041
5271,1A0B,6041
1265,0A2B,6041
8276,0A1B,6041
2764,0A2B,6041
5270,0A1B,6041
7625,0A1B,6041
7692,0A1B,6041
8769,0A1B,6041
6758,1A0B,6041
8517,0A1B,6041
1783,0A1B,6041
7891,1A0B,6041
8794,0A1B,6041
0984,0A2B,6041
3609,0A2B,6041
8536,0A1B,6041
5896,0A1B,6041
0956,0A2B,6041
0785,0A1B,6041
8501,1A1B,6041
2059,1A0B,6041
0912,0A2B,6041
5289,0A0B,6041
3107,0A2B,6041
4601,1A3B,6041
0164,0A4B,6041
0146,1A3B,6041
1604,0A4B,6041
1640,1A3B,6041
4061,2A2B,6041
0461,1A3B,6041
6041,4A0B,6041
