guess,compare,ans
5798,0A2B,6159
6478,1A0B,6159
3746,0A1B,6159
1374,0A1B,6159
4271,0A1B,6159
8241,0A1B,6159
1289,1A1B,6159
9317,0A2B,6159
1946,0A3B,6159
9486,0A2B,6159
4952,1A1B,6159
9684,0A2B,6159
5098,0A2B,6159
0169,2A1B,6159
9168,1A2B,6159
6193,2A1B,6159
1903,0A2B,6159
5379,1A1B,6159
3167,1A1B,6159
0271,0A1B,6159
0178,1A0B,6159
1760,0A2B,6159
0723,0A0B,6159
5186,1A2B,6159
8596,0A3B,6159
6819,2A1B,6159
9158,2A1B,6159
8419,1A1B,6159
4658,1A1B,6159
8194,1A1B,6159
9654,1A2B,6159
4591,0A3B,6159
1496,0A3B,6159
8194,1A1B,6159
9685,0A3B,6159
9618,0A3B,6159
1895,0A3B,6159
5186,1A2B,6159
9158,2A1B,6159
6159,4A0B,6159
