guess,compare,ans
1264,0A3B,6741
4516,0A3B,6741
4652,0A2B,6741
1648,1A2B,6741
8604,0A2B,6741
4105,0A2B,6741
2547,1A1B,6741
2491,1A1B,6741
7495,0A2B,6741
3940,1A0B,6741
9473,0A2B,6741
5329,0A0B,6741
1047,1A2B,6741
7418,0A3B,6741
7804,0A2B,6741
6178,1A2B,6741
7648,1A2B,6741
6048,2A0B,6741
7180,0A2B,6741
6048,2A0B,6741
8170,0A2B,6741
6804,1A1B,6741
0417,0A3B,6741
0614,0A3B,6741
8614,0A3B,6741
0481,1A1B,6741
7186,0A3B,6741
7601,1A2B,6741
8061,1A1B,6741
6714,2A2B,6741
7641,2A2B,6741
7614,0A4B,6741
1764,1A3B,6741
4716,1A3B,6741
6174,1A3B,6741
6417,1A3B,6741
6741,4A0B,6741
