guess,compare,ans
1643,0A1B,0492
2613,0A1B,0492
1526,0A1B,0492
2196,1A1B,0492
7419,1A1B,0492
9287,0A2B,0492
4692,2A1B,0492
0946,1A2B,0492
4693,1A1B,0492
3981,0A1B,0492
2893,1A1B,0492
8790,1A1B,0492
1029,0A3B,0492
9140,0A3B,0492
2091,1A2B,0492
0791,2A0B,0492
7260,0A2B,0492
3624,0A2B,0492
2831,0A1B,0492
2168,0A1B,0492
2016,0A2B,0492
0827,1A1B,0492
8947,0A2B,0492
6439,1A1B,0492
3607,0A1B,0492
0753,1A0B,0492
3065,0A1B,0492
3657,0A0B,0492
5386,0A0B,0492
5106,0A1B,0492
5410,1A1B,0492
2491,2A1B,0492
4109,0A3B,0492
4219,0A3B,0492
2104,0A3B,0492
2901,0A3B,0492
4102,1A2B,0492
9021,0A3B,0492
0294,2A2B,0492
0492,4A0B,0492
