guess,compare,ans
3049,0A2B,0764
4315,0A1B,0764
5194,1A0B,0764
2945,0A1B,0764
2749,1A1B,0764
9067,1A2B,0764
1607,0A3B,0764
3167,1A1B,0764
4187,0A2B,0764
1357,0A1B,0764
1275,0A1B,0764
2871,0A1B,0764
1784,2A0B,0764
4852,0A1B,0764
5742,1A1B,0764
1479,0A2B,0764
4239,0A1B,0764
2549,0A1B,0764
2956,0A1B,0764
9246,0A2B,0764
1892,0A0B,0764
6457,0A3B,0764
7354,1A1B,0764
4670,0A4B,0764
6407,0A4B,0764
6470,0A4B,0764
0476,1A3B,0764
4706,1A3B,0764
0647,1A3B,0764
0467,2A2B,0764
4067,1A3B,0764
7460,1A3B,0764
0764,4A0B,0764
