guess,compare,ans
4170,0A2B,2804
9270,0A2B,2804
2367,1A0B,2804
3427,0A2B,2804
4526,0A2B,2804
2479,1A1B,2804
9436,0A1B,2804
4395,0A1B,2804
3409,1A1B,2804
6310,0A1B,2804
8603,1A1B,2804
9648,0A2B,2804
9524,1A1B,2804
2751,1A0B,2804
5417,0A1B,2804
1257,0A1B,2804
2187,1A1B,2804
1294,1A1B,2804
7962,0A1B,2804
7946,0A1B,2804
9648,0A2B,2804
8912,0A2B,2804
8316,0A1B,2804
1623,0A1B,2804
1763,0A0B,2804
3026,0A2B,2804
0298,0A3B,2804
8240,0A4B,2804
0482,0A4B,2804
0428,0A4B,2804
8420,0A4B,2804
2408,2A2B,2804
4208,1A3B,2804
8402,1A3B,2804
2048,1A3B,2804
2804,4A0B,2804
