guess,compare,ans
8234,0A1B,0758
1428,1A0B,0758
2189,0A1B,0758
9582,0A2B,0758
1853,1A1B,0758
9371,0A1B,0758
3709,1A1B,0758
7180,0A3B,0758
2180,0A2B,0758
1970,0A2B,0758
6317,0A1B,0758
1374,0A1B,0758
3871,0A2B,0758
2481,0A1B,0758
7124,0A1B,0758
4871,0A2B,0758
5014,0A2B,0758
1652,1A0B,0758
5264,0A1B,0758
5427,0A2B,0758
4359,1A0B,0758
7359,1A1B,0758
9670,0A2B,0758
1890,0A2B,0758
9127,0A1B,0758
7259,1A1B,0758
7964,0A1B,0758
5976,0A2B,0758
5189,0A2B,0758
4139,0A0B,0758
2785,1A2B,0758
8207,0A3B,0758
2678,1A1B,0758
0865,1A2B,0758
6025,0A2B,0758
0678,2A1B,0758
8072,0A3B,0758
0276,1A1B,0758
2085,0A3B,0758
0758,4A0B,0758
