guess,compare,ans
3807,0A2B,8650
8012,1A1B,8650
7286,0A2B,8650
5732,0A1B,8650
2583,0A2B,8650
2736,0A1B,8650
0637,1A1B,8650
4563,0A2B,8650
9046,0A2B,8650
3456,1A1B,8650
2386,0A2B,8650
7692,1A0B,8650
6270,1A1B,8650
5870,1A2B,8650
0678,1A2B,8650
0857,1A2B,8650
5074,0A2B,8650
7290,1A0B,8650
1920,1A0B,8650
1502,0A2B,8650
8206,1A2B,8650
0428,0A2B,8650
3478,0A1B,8650
2873,0A1B,8650
8371,1A0B,8650
1473,0A0B,8650
3981,0A1B,8650
8132,1A0B,8650
1329,0A0B,8650
1683,1A1B,8650
0685,1A3B,8650
5086,0A4B,8650
0586,0A4B,8650
5608,1A3B,8650
8065,1A3B,8650
8560,2A2B,8650
5860,1A3B,8650
6580,1A3B,8650
0568,0A4B,8650
8650,4A0B,8650
