guess,compare,ans
8491,0A1B,2106
1649,0A2B,2106
3409,1A0B,2106
0453,0A1B,2106
4095,0A1B,2106
5479,0A0B,2106
5098,0A1B,2106
8091,0A2B,2106
8062,0A3B,2106
3026,1A2B,2106
8063,0A2B,2106
6281,0A3B,2106
2386,2A0B,2106
1860,0A3B,2106
3160,1A2B,2106
3162,1A2B,2106
6031,0A3B,2106
2630,1A2B,2106
0368,0A2B,2106
1326,1A2B,2106
6320,0A3B,2106
6321,0A3B,2106
1268,0A3B,2106
3286,1A1B,2106
1036,1A2B,2106
2301,2A1B,2106
3820,0A2B,2106
6201,1A3B,2106
2601,2A2B,2106
0621,0A4B,2106
1602,1A3B,2106
2061,1A3B,2106
2106,4A0B,2106
