guess,compare,ans
8592,0A1B,1274
8092,0A1B,1274
2108,0A2B,1274
0561,0A1B,1274
5410,0A2B,1274
9025,0A1B,1274
0591,0A1B,1274
0529,0A1B,1274
0528,0A1B,1274
3805,0A0B,1274
5812,0A2B,1274
2167,0A3B,1274
7169,0A2B,1274
1924,2A1B,1274
2146,0A3B,1274
9126,0A2B,1274
6274,3A0B,1274
4269,1A1B,1274
1746,1A2B,1274
7649,0A2B,1274
4216,1A2B,1274
6724,1A2B,1274
2796,0A2B,1274
4761,0A3B,1274
9746,0A2B,1274
1264,3A0B,1274
4916,0A2B,1274
4297,1A2B,1274
7629,0A2B,1274
1479,2A1B,1274
4927,0A3B,1274
7629,0A2B,1274
1946,1A1B,1274
4726,0A3B,1274
6792,0A2B,1274
9147,0A3B,1274
9421,0A3B,1274
9416,0A2B,1274
4279,2A1B,1274
1274,4A0B,1274
