guess,compare,ans
8412,0A1B,7850
8204,0A2B,7850
8790,1A2B,7850
9837,1A1B,7850
5876,1A2B,7850
5386,0A2B,7850
6713,0A1B,7850
3678,0A2B,7850
6053,1A1B,7850
4596,0A1B,7850
2695,0A1B,7850
9635,0A1B,7850
5629,0A1B,7850
7925,1A1B,7850
5623,0A1B,7850
5261,0A1B,7850
1627,0A1B,7850
0716,0A2B,7850
8756,1A2B,7850
5186,0A2B,7850
7562,1A1B,7850
6395,0A1B,7850
3169,0A0B,7850
9256,1A0B,7850
9765,0A2B,7850
2475,0A2B,7850
7480,2A1B,7850
0475,0A3B,7850
4027,0A2B,7850
0458,1A2B,7850
2845,1A1B,7850
0527,0A3B,7850
4027,0A2B,7850
5748,0A3B,7850
7540,2A1B,7850
7085,1A3B,7850
7850,4A0B,7850
