guess,compare,ans
9718,0A2B,7280
7248,2A1B,7280
4172,0A2B,7280
1829,0A2B,7280
4916,0A0B,7280
8320,1A2B,7280
0835,0A2B,7280
2357,0A2B,7280
0783,1A2B,7280
2830,1A2B,7280
3287,2A1B,7280
3582,1A1B,7280
7230,3A0B,7280
7305,1A1B,7280
5820,1A2B,7280
3805,0A2B,7280
2370,1A2B,7280
8302,0A3B,7280
3250,2A0B,7280
0387,1A2B,7280
7230,3A0B,7280
0378,0A3B,7280
7023,1A2B,7280
2530,1A1B,7280
5780,2A1B,7280
5803,0A2B,7280
7052,1A2B,7280
2870,1A3B,7280
0827,0A4B,7280
0872,0A4B,7280
7802,1A3B,7280
0728,0A4B,7280
2780,2A2B,7280
7280,4A0B,7280
