guess,compare,ans
2459,1A2B,5049
1549,2A1B,5049
4190,0A3B,5049
0415,0A3B,5049
0125,0A2B,5049
9750,0A3B,5049
8759,1A1B,5049
5269,2A0B,5049
3205,0A2B,5049
9085,1A2B,5049
5903,1A2B,5049
0579,1A2B,5049
7589,1A1B,5049
9806,0A2B,5049
2916,0A1B,5049
1963,0A1B,5049
5391,1A1B,5049
4192,0A2B,5049
1793,0A1B,5049
1039,2A0B,5049
0781,0A1B,5049
0687,0A1B,5049
4687,0A1B,5049
6749,2A0B,5049
1376,0A0B,5049
5894,1A2B,5049
2549,2A1B,5049
4982,0A2B,5049
0528,0A2B,5049
0498,0A3B,5049
9802,0A2B,5049
5249,3A0B,5049
9458,0A3B,5049
5098,2A1B,5049
9205,0A3B,5049
8092,1A1B,5049
9458,0A3B,5049
2948,1A1B,5049
9580,0A3B,5049
5049,4A0B,5049
