guess,compare,ans
2076,1A2B,0236
5062,0A3B,0236
6085,0A2B,0236
8210,1A1B,0236
7408,0A1B,0236
0648,1A1B,0236
9014,0A1B,0236
3901,0A2B,0236
9570,0A1B,0236
5027,0A2B,0236
6542,0A2B,0236
2863,0A3B,0236
8132,1A1B,0236
8093,0A2B,0236
9763,0A2B,0236
3724,0A2B,0236
5239,2A0B,0236
5241,1A0B,0236
6254,1A1B,0236
2613,0A3B,0236
2130,1A2B,0236
3820,0A3B,0236
0528,1A1B,0236
4286,2A0B,0236
4581,0A0B,0236
2960,0A3B,0236
0392,1A2B,0236
2793,0A2B,0236
9063,0A3B,0236
3079,0A2B,0236
6920,0A3B,0236
7296,2A0B,0236
3026,1A3B,0236
2063,0A4B,0236
2306,1A3B,0236
6320,0A4B,0236
2036,2A2B,0236
0236,4A0B,0236
