guess,compare,ans
1082,0A1B,0375
9180,0A1B,0375
1609,0A1B,0375
5691,0A1B,0375
5186,0A1B,0375
7685,1A1B,0375
0728,1A1B,0375
8231,0A1B,0375
5218,0A1B,0375
7581,0A2B,0375
5019,0A2B,0375
2908,0A1B,0375
9806,0A1B,0375
6280,0A1B,0375
0263,1A1B,0375
3472,1A1B,0375
7804,0A2B,0375
7826,0A1B,0375
6821,0A0B,0375
2706,0A2B,0375
7490,0A2B,0375
3745,1A2B,0375
0435,2A1B,0375
7430,0A3B,0375
9403,0A2B,0375
4753,0A3B,0375
4579,1A1B,0375
3097,0A3B,0375
7043,0A3B,0375
4379,2A0B,0375
0579,2A1B,0375
3970,1A2B,0375
7539,0A3B,0375
9374,2A0B,0375
4057,0A3B,0375
9704,0A2B,0375
3957,0A3B,0375
5734,0A3B,0375
7395,2A1B,0375
0375,4A0B,0375
