guess,compare,ans
2753,1A2B,3724
0532,0A2B,3724
4307,0A3B,3724
4537,0A3B,3724
7395,0A2B,3724
5263,0A2B,3724
9513,0A1B,3724
9175,0A1B,3724
7051,0A1B,3724
1547,0A2B,3724
3815,1A0B,3724
8537,0A2B,3724
4725,2A1B,3724
2375,0A3B,3724
5937,0A2B,3724
7819,0A1B,3724
1479,0A2B,3724
2976,0A2B,3724
5678,0A1B,3724
7625,1A1B,3724
0165,0A0B,3724
3872,1A2B,3724
3428,2A1B,3724
3847,1A2B,3724
4728,2A1B,3724
7438,0A3B,3724
4287,0A3B,3724
3428,2A1B,3724
8923,1A1B,3724
8473,0A3B,3724
8349,0A2B,3724
7392,0A3B,3724
9472,0A3B,3724
2397,0A3B,3724
7982,0A2B,3724
8243,0A3B,3724
9843,0A2B,3724
2974,1A2B,3724
2347,0A4B,3724
3724,4A0B,3724
