guess,compare,ans
9126,1A1B,2148
9741,1A1B,2148
4873,0A2B,2148
4630,0A1B,2148
0496,0A1B,2148
6794,0A1B,2148
8479,0A2B,2148
1469,0A2B,2148
1608,1A1B,2148
3865,0A1B,2148
5163,1A0B,2148
5612,0A2B,2148
6183,1A1B,2148
5083,0A1B,2148
5708,1A0B,2148
9875,0A1B,2148
5389,0A1B,2148
7895,0A1B,2148
4759,0A1B,2148
5740,1A0B,2148
8574,0A2B,2148
9768,1A0B,2148
4698,1A1B,2148
0859,0A1B,2148
0689,0A1B,2148
6709,0A0B,2148
2680,1A1B,2148
8254,0A3B,2148
8512,0A3B,2148
1358,1A1B,2148
3214,0A3B,2148
2531,1A1B,2148
2418,2A2B,2148
4812,0A4B,2148
4218,1A3B,2148
1428,1A3B,2148
8412,0A4B,2148
2148,4A0B,2148
