guess,compare,ans
4536,0A1B,6891
6451,2A0B,6891
7126,0A2B,6891
5623,0A1B,6891
3862,1A1B,6891
8037,0A1B,6891
3687,0A2B,6891
2967,0A2B,6891
8479,0A2B,6891
9420,0A1B,6891
9602,0A2B,6891
9852,1A1B,6891
8941,1A2B,6891
1409,0A2B,6891
0485,0A1B,6891
0843,1A0B,6891
4028,0A1B,6891
8203,0A1B,6891
0298,1A1B,6891
2837,1A0B,6891
3748,0A1B,6891
3497,1A0B,6891
4597,1A0B,6891
4357,0A0B,6891
9764,0A2B,6891
8609,0A3B,6891
2896,2A1B,6891
8206,0A2B,6891
1986,0A4B,6891
1698,1A3B,6891
6819,2A2B,6891
8619,0A4B,6891
1869,1A3B,6891
9816,1A3B,6891
6189,1A3B,6891
6918,1A3B,6891
6891,4A0B,6891
