guess,compare,ans
6370,0A1B,5204
7034,1A1B,5204
4687,0A1B,5204
7146,0A1B,5204
4217,1A1B,5204
4518,0A2B,5204
7501,1A1B,5204
0129,0A2B,5204
2641,0A2B,5204
6894,1A0B,5204
4863,0A1B,5204
4986,0A1B,5204
0498,0A2B,5204
4396,0A1B,5204
9546,0A2B,5204
0769,0A1B,5204
0879,0A1B,5204
8072,0A2B,5204
7560,0A2B,5204
1064,1A1B,5204
5680,1A1B,5204
4861,0A1B,5204
1687,0A0B,5204
5814,2A0B,5204
4539,0A2B,5204
3420,0A3B,5204
2543,0A3B,5204
4925,0A3B,5204
4059,0A3B,5204
4953,0A2B,5204
0325,0A3B,5204
2950,0A3B,5204
3092,0A2B,5204
4529,0A3B,5204
0459,0A3B,5204
0435,0A3B,5204
3950,0A2B,5204
2934,1A1B,5204
3450,0A3B,5204
5204,4A0B,5204
