guess,compare,ans
5286,2A0B,7386
6239,0A2B,7386
5386,3A0B,7386
3860,0A3B,7386
6073,0A3B,7386
6305,1A1B,7386
6473,0A3B,7386
6143,0A2B,7386
9483,1A1B,7386
9168,0A2B,7386
1923,0A1B,7386
7139,1A1B,7386
7436,2A1B,7386
4739,0A2B,7386
2978,0A2B,7386
4907,0A1B,7386
1790,0A1B,7386
9705,0A1B,7386
6507,0A2B,7386
1625,0A1B,7386
6715,0A2B,7386
0875,0A2B,7386
8714,0A2B,7386
3048,0A2B,7386
7203,1A1B,7386
5362,1A1B,7386
1546,1A0B,7386
1675,0A2B,7386
0635,0A2B,7386
9853,0A2B,7386
4378,1A2B,7386
0873,0A3B,7386
7382,3A0B,7386
3182,1A1B,7386
1534,0A1B,7386
8354,1A1B,7386
9341,1A0B,7386
9123,0A1B,7386
1230,0A1B,7386
7386,4A0B,7386
