guess,compare,ans
8743,1A2B,8367
8147,2A0B,8367
6470,0A2B,8367
8409,1A0B,8367
0841,0A1B,8367
1074,0A1B,8367
0145,0A0B,8367
0647,1A1B,8367
6927,1A1B,8367
9378,1A2B,8367
9736,0A3B,8367
3792,0A2B,8367
2368,2A1B,8367
6237,1A2B,8367
7862,1A2B,8367
7269,1A1B,8367
8932,1A1B,8367
6792,0A2B,8367
2836,0A3B,8367
8329,2A0B,8367
7263,1A2B,8367
2396,1A1B,8367
2678,0A3B,8367
2368,2A1B,8367
8723,1A2B,8367
2763,1A2B,8367
2697,1A1B,8367
2368,2A1B,8367
7362,2A1B,8367
8762,2A1B,8367
9687,1A2B,8367
6937,1A2B,8367
6327,2A1B,8367
3287,1A2B,8367
3879,0A3B,8367
2987,1A1B,8367
3896,0A3B,8367
2983,0A2B,8367
7269,1A1B,8367
8367,4A0B,8367
