guess,compare,ans
9236,0A1B,6107
3426,0A1B,6107
3240,0A1B,6107
4372,0A1B,6107
9473,0A1B,6107
7319,0A2B,6107
7032,0A2B,6107
6739,1A1B,6107
9078,0A2B,6107
0926,0A2B,6107
9125,1A0B,6107
9154,1A0B,6107
9854,0A0B,6107
0459,0A1B,6107
3905,1A0B,6107
3907,2A0B,6107
2063,0A2B,6107
6217,2A1B,6107
1673,0A3B,6107
6123,2A0B,6107
2670,0A3B,6107
0271,0A3B,6107
2706,1A2B,6107
0327,1A1B,6107
2176,1A2B,6107
2610,0A3B,6107
2076,0A3B,6107
0716,0A4B,6107
0671,0A4B,6107
6017,2A2B,6107
0617,1A3B,6107
1067,1A3B,6107
7016,0A4B,6107
6107,4A0B,6107
