guess,compare,ans
9702,0A1B,3628
5972,0A1B,3628
7209,0A1B,3628
7952,0A1B,3628
9502,0A1B,3628
5602,1A1B,3628
4270,0A1B,3628
2140,0A1B,3628
4013,0A1B,3628
5401,0A0B,3628
6034,0A2B,3628
8736,0A3B,3628
8973,0A2B,3628
8926,1A2B,3628
6389,0A3B,3628
7368,1A2B,3628
3762,1A2B,3628
3629,3A0B,3628
3892,1A2B,3628
7932,0A2B,3628
7628,3A0B,3628
7283,0A3B,3628
9283,0A3B,3628
7382,0A3B,3628
7293,0A2B,3628
8396,0A3B,3628
2893,0A3B,3628
2879,0A2B,3628
6738,1A2B,3628
3976,1A1B,3628
3286,1A3B,3628
3826,2A2B,3628
8326,1A3B,3628
2836,0A4B,3628
6823,1A3B,3628
3628,4A0B,3628
