guess,compare,ans
7916,2A1B,7296
6194,1A1B,7296
6597,1A2B,7296
7465,1A1B,7296
8796,2A1B,7296
9671,0A3B,7296
7631,1A1B,7296
5261,1A1B,7296
4520,0A1B,7296
2560,0A2B,7296
9640,0A2B,7296
8439,0A1B,7296
9845,0A1B,7296
6854,0A1B,7296
4675,0A2B,7296
5698,1A1B,7296
6087,0A2B,7296
7940,1A1B,7296
8741,0A1B,7296
4870,0A1B,7296
2704,0A2B,7296
7849,1A1B,7296
5869,0A2B,7296
9136,1A1B,7296
5179,0A2B,7296
9583,0A1B,7296
7985,1A1B,7296
8710,0A1B,7296
1978,0A2B,7296
4182,0A1B,7296
2158,0A1B,7296
1853,0A0B,7296
4512,0A1B,7296
4516,1A0B,7296
0564,0A1B,7296
5094,1A0B,7296
7594,2A0B,7296
2679,0A4B,7296
9726,1A3B,7296
7296,4A0B,7296
