guess,compare,ans
9264,1A0B,0761
5629,0A1B,0761
7952,0A1B,0761
5926,0A1B,0761
3265,1A0B,0761
6853,0A1B,0761
8153,0A1B,0761
3085,0A1B,0761
0584,1A0B,0761
0518,1A1B,0761
5987,0A1B,0761
8275,0A1B,0761
4527,0A1B,0761
0254,1A0B,0761
6025,0A2B,0761
5294,0A0B,0761
3061,2A1B,0761
0816,1A2B,0761
1678,0A3B,0761
7831,1A1B,0761
7063,1A2B,0761
8063,1A1B,0761
3071,1A2B,0761
3601,1A2B,0761
0168,2A1B,0761
0716,2A2B,0761
7160,1A3B,0761
7016,0A4B,0761
1706,1A3B,0761
6710,1A3B,0761
0176,1A3B,0761
0617,1A3B,0761
0761,4A0B,0761
