guess,compare,ans
3728,2A0B,0428
1853,0A1B,0428
0581,1A1B,0428
7056,0A1B,0428
8670,0A2B,0428
1306,0A1B,0428
4610,0A2B,0428
4683,0A2B,0428
4123,1A1B,0428
3091,0A1B,0428
9813,0A1B,0428
8314,0A2B,0428
4635,0A1B,0428
8456,1A1B,0428
8274,0A3B,0428
2458,2A1B,0428
5862,0A2B,0428
1295,0A1B,0428
8925,1A1B,0428
2503,0A2B,0428
0782,1A2B,0428
7890,0A2B,0428
2470,1A2B,0428
2340,0A3B,0428
3425,2A0B,0428
1549,0A1B,0428
9175,0A0B,0428
5049,0A2B,0428
8043,0A3B,0428
6483,1A1B,0428
4230,0A3B,0428
8023,1A2B,0428
2840,0A4B,0428
2084,0A4B,0428
4280,0A4B,0428
4802,0A4B,0428
4820,1A3B,0428
4028,2A2B,0428
0428,4A0B,0428
