guess,compare,ans
4359,0A1B,1408
4639,0A1B,1408
3492,1A0B,1408
6293,0A0B,1408
3274,0A1B,1408
7452,1A0B,1408
5740,0A2B,1408
4185,0A3B,1408
4758,1A1B,1408
7801,1A2B,1408
8704,1A2B,1408
8054,0A3B,1408
5481,1A2B,1408
4805,1A2B,1408
5087,0A2B,1408
7451,1A1B,1408
8504,1A2B,1408
5470,1A1B,1408
8175,0A2B,1408
1450,2A1B,1408
8154,0A3B,1408
4817,0A3B,1408
0748,1A2B,1408
7481,1A2B,1408
8154,0A3B,1408
4187,0A3B,1408
8514,0A3B,1408
4105,1A2B,1408
4571,0A2B,1408
7084,0A3B,1408
7450,1A1B,1408
8710,0A3B,1408
0184,0A4B,1408
4180,0A4B,1408
1408,4A0B,1408
