guess,compare,ans
2341,1A1B,3548
8137,0A2B,3548
9413,0A2B,3548
6432,0A2B,3548
6419,0A1B,3548
4716,0A1B,3548
0417,0A1B,3548
8740,1A1B,3548
2783,0A2B,3548
4307,0A2B,3548
3564,2A1B,3548
4935,0A3B,3548
7435,0A3B,3548
2435,0A3B,3548
2145,1A1B,3548
8194,0A2B,3548
9167,0A0B,3548
4830,0A3B,3548
2034,0A2B,3548
0583,1A2B,3548
4058,1A2B,3548
0435,0A3B,3548
2543,2A1B,3548
3024,1A1B,3548
4852,0A3B,3548
5280,0A2B,3548
2304,0A2B,3548
0825,0A2B,3548
4803,0A3B,3548
0824,0A2B,3548
5430,0A3B,3548
2340,1A1B,3548
5283,0A3B,3548
0235,0A2B,3548
4285,0A3B,3548
0582,1A1B,3548
3284,1A2B,3548
3458,2A2B,3548
5483,0A4B,3548
3548,4A0B,3548
