guess,compare,ans
9042,0A2B,3201
6491,1A0B,3201
4981,1A0B,3201
8319,0A2B,3201
6814,0A1B,3201
6108,1A1B,3201
4087,0A1B,3201
6748,0A0B,3201
7834,0A1B,3201
3728,1A1B,3201
3052,1A2B,3201
1503,1A2B,3201
0359,0A2B,3201
0521,1A2B,3201
1305,1A2B,3201
2035,0A3B,3201
0592,0A2B,3201
3512,1A2B,3201
2935,0A2B,3201
0315,0A3B,3201
2015,0A3B,3201
9025,0A2B,3201
5231,2A1B,3201
2503,1A2B,3201
3902,2A1B,3201
9102,1A2B,3201
5029,0A2B,3201
9031,1A2B,3201
2019,0A3B,3201
3109,2A1B,3201
9032,0A3B,3201
3590,1A1B,3201
0152,0A3B,3201
0135,0A3B,3201
9015,0A2B,3201
3205,3A0B,3201
3952,1A1B,3201
0123,0A4B,3201
3210,2A2B,3201
3201,4A0B,3201
