guess,compare,ans
0579,0A1B,9136
6950,0A2B,9136
5140,1A0B,9136
1507,0A1B,9136
1503,0A2B,9136
2039,1A1B,9136
4026,1A0B,9136
2806,1A0B,9136
6098,0A2B,9136
8219,0A2B,9136
6518,0A2B,9136
4175,1A0B,9136
7214,0A1B,9136
1342,0A2B,9136
3910,0A3B,9136
9701,1A1B,9136
9124,2A0B,9136
4381,0A2B,9136
9584,1A0B,9136
9745,1A0B,9136
7935,1A1B,9136
7362,0A2B,9136
0136,3A0B,9136
3960,0A3B,9136
6031,1A2B,9136
1736,2A1B,9136
7816,1A1B,9136
7563,0A2B,9136
3945,0A2B,9136
6413,0A3B,9136
3126,2A1B,9136
6423,0A2B,9136
8692,0A2B,9136
5239,1A1B,9136
4129,1A1B,9136
4793,0A2B,9136
2839,1A1B,9136
8120,1A0B,9136
2103,1A1B,9136
9136,4A0B,9136
