guess,compare,ans
3680,0A2B,0765
0973,1A1B,0765
3205,1A1B,0765
5427,0A2B,0765
2041,0A1B,0765
3241,0A0B,0765
2450,0A2B,0765
0965,3A0B,0765
6850,0A3B,0765
5689,0A2B,0765
7580,0A3B,0765
5097,0A3B,0765
7980,0A2B,0765
8659,0A2B,0765
5709,1A2B,0765
9578,0A2B,0765
6907,0A3B,0765
6978,0A2B,0765
5806,0A3B,0765
9685,1A1B,0765
7980,0A2B,0765
6875,1A2B,0765
6985,1A1B,0765
0769,3A0B,0765
8069,1A1B,0765
7985,1A1B,0765
9670,0A3B,0765
0876,1A2B,0765
8769,2A0B,0765
7590,0A3B,0765
7980,0A2B,0765
8056,0A3B,0765
6780,1A2B,0765
8970,0A2B,0765
6085,1A2B,0765
5960,1A2B,0765
6570,0A4B,0765
0576,1A3B,0765
0657,1A3B,0765
0765,4A0B,0765
