guess,compare,ans
8325,0A1B,6048
6253,1A0B,6048
2637,0A1B,6048
3256,0A1B,6048
2631,0A1B,6048
3629,0A1B,6048
8932,0A1B,6048
9362,0A1B,6048
6432,1A1B,6048
6713,1A0B,6048
1634,0A2B,6048
9617,0A1B,6048
0791,0A1B,6048
9013,1A0B,6048
1943,1A0B,6048
6419,1A1B,6048
1847,1A1B,6048
4156,0A2B,6048
2814,0A2B,6048
6521,1A0B,6048
6527,1A0B,6048
5962,0A1B,6048
7965,0A1B,6048
7915,0A0B,6048
6973,1A0B,6048
2379,0A0B,6048
6987,1A1B,6048
6480,1A3B,6048
0486,0A4B,6048
6084,2A2B,6048
0684,0A4B,6048
8064,1A3B,6048
4086,1A3B,6048
6804,1A3B,6048
6048,4A0B,6048
