guess,compare,ans
7809,0A2B,5478
8105,0A2B,5478
5730,1A1B,5478
1453,1A1B,5478
4127,0A2B,5478
4392,0A1B,5478
2304,0A1B,5478
3250,0A1B,5478
3054,0A2B,5478
7153,0A2B,5478
7580,0A3B,5478
7890,0A2B,5478
4906,0A1B,5478
9467,1A1B,5478
9145,0A2B,5478
6249,0A1B,5478
4976,1A1B,5478
2379,1A0B,5478
2037,0A1B,5478
2103,0A0B,5478
7360,0A1B,5478
0796,0A1B,5478
5076,2A0B,5478
8569,0A2B,5478
9748,1A2B,5478
7945,0A3B,5478
7645,0A3B,5478
6485,1A2B,5478
5498,3A0B,5478
4659,0A2B,5478
6874,1A2B,5478
6894,0A2B,5478
8657,0A3B,5478
7864,0A3B,5478
5678,3A0B,5478
7859,0A3B,5478
4978,2A1B,5478
7946,0A2B,5478
5687,1A2B,5478
5478,4A0B,5478
