guess,compare,ans
1789,0A2B,8925
0185,1A1B,8925
4205,1A1B,8925
4086,0A1B,8925
6834,0A1B,8925
6831,0A1B,8925
8643,1A0B,8925
2843,0A2B,8925
3526,1A1B,8925
8567,1A1B,8925
0278,0A2B,8925
3758,0A2B,8925
7301,0A0B,8925
5862,0A3B,8925
9652,0A3B,8925
6954,1A1B,8925
9482,0A3B,8925
6498,0A2B,8925
5642,0A2B,8925
9628,1A2B,8925
6948,1A1B,8925
4295,1A2B,8925
8524,2A1B,8925
8652,1A2B,8925
2485,1A2B,8925
2654,0A2B,8925
2896,0A3B,8925
2856,0A3B,8925
6854,0A2B,8925
2984,1A2B,8925
2958,1A3B,8925
8259,1A3B,8925
5892,0A4B,8925
8952,2A2B,8925
9852,0A4B,8925
5982,1A3B,8925
8592,1A3B,8925
8925,4A0B,8925
