guess,compare,ans
5849,0A3B,4578
6459,0A2B,4578
7624,0A2B,4578
2048,1A1B,4578
9283,0A1B,4578
4823,1A1B,4578
8360,0A1B,4578
8307,0A2B,4578
8420,0A2B,4578
8690,0A1B,4578
4609,1A0B,4578
1960,0A0B,4578
9607,0A1B,4578
2670,1A0B,4578
4760,1A1B,4578
7354,0A3B,4578
4723,1A1B,4578
2538,2A0B,4578
3475,1A2B,4578
8435,0A3B,4578
8734,0A3B,4578
5873,1A2B,4578
8732,0A2B,4578
3574,2A1B,4578
5742,0A3B,4578
5824,0A3B,4578
8253,0A2B,4578
4387,1A2B,4578
3482,0A2B,4578
5742,0A3B,4578
3457,0A3B,4578
3472,1A1B,4578
4578,4A0B,4578
