guess,compare,ans
7942,0A2B,9584
6490,0A2B,9584
3476,0A1B,9584
4537,1A1B,9584
6943,0A2B,9584
0564,2A0B,9584
4671,0A1B,9584
1546,1A1B,9584
6810,0A1B,9584
8169,0A2B,9584
1239,0A1B,9584
9135,1A1B,9584
6958,0A3B,9584
8564,2A1B,9584
4608,0A2B,9584
0781,1A0B,9584
9870,1A1B,9584
0419,0A2B,9584
1435,0A2B,9584
3952,0A2B,9584
4753,0A2B,9584
5308,0A2B,9584
4560,1A1B,9584
8051,0A2B,9584
4128,0A2B,9584
1604,1A0B,9584
8140,0A2B,9584
8645,0A3B,9584
3645,0A2B,9584
3184,2A0B,9584
4723,0A1B,9584
3470,0A1B,9584
4057,0A2B,9584
6725,0A1B,9584
6542,1A1B,9584
8640,0A2B,9584
9826,1A1B,9584
8720,0A1B,9584
8907,0A2B,9584
9584,4A0B,9584
