guess,compare,ans
1045,1A0B,8746
8140,2A0B,8746
4290,0A1B,8746
7492,0A2B,8746
7910,0A1B,8746
1750,1A0B,8746
8701,2A0B,8746
2789,1A1B,8746
7439,0A2B,8746
9172,0A1B,8746
1429,0A1B,8746
9402,0A1B,8746
6492,0A2B,8746
7963,0A2B,8746
9168,0A2B,8746
6594,0A2B,8746
1685,0A2B,8746
7508,0A2B,8746
2753,1A0B,8746
5703,1A0B,8746
6307,0A2B,8746
4206,1A1B,8746
4861,0A3B,8746
4801,0A2B,8746
1798,1A1B,8746
4780,1A2B,8746
0438,0A2B,8746
5049,1A0B,8746
5240,1A0B,8746
6402,0A2B,8746
0287,0A2B,8746
4830,0A2B,8746
3249,1A0B,8746
3124,0A1B,8746
8234,1A1B,8746
6852,0A2B,8746
3456,1A1B,8746
5428,0A2B,8746
3684,0A3B,8746
8746,4A0B,8746
