guess,compare,ans
9721,0A1B,2540
1923,0A1B,2540
2301,1A1B,2540
2354,1A2B,2540
4358,0A2B,2540
5189,0A1B,2540
9685,0A1B,2540
8769,0A0B,2540
8652,0A2B,2540
3245,1A2B,2540
0453,0A3B,2540
3145,1A1B,2540
4230,1A2B,2540
4532,1A2B,2540
5431,0A2B,2540
0253,0A3B,2540
5324,0A3B,2540
5143,1A1B,2540
1023,0A2B,2540
1435,0A2B,2540
0214,0A3B,2540
1520,2A1B,2540
1450,1A2B,2540
4053,0A3B,2540
5324,0A3B,2540
4231,0A2B,2540
0345,1A2B,2540
3510,2A0B,2540
0241,1A2B,2540
0321,0A2B,2540
4531,1A1B,2540
4201,0A3B,2540
5401,0A3B,2540
4205,0A4B,2540
2504,2A2B,2540
5204,0A4B,2540
0524,1A3B,2540
4502,1A3B,2540
2054,1A3B,2540
2540,4A0B,2540
