guess,compare,ans
3589,0A2B,5367
9051,0A1B,5367
1920,0A0B,5367
5907,2A0B,5367
5746,1A2B,5367
5864,2A0B,5367
7438,0A2B,5367
4685,0A2B,5367
7386,1A2B,5367
6784,0A2B,5367
3856,0A3B,5367
5837,2A1B,5367
7483,0A2B,5367
3568,1A2B,5367
4583,0A2B,5367
4876,0A2B,5367
6453,0A3B,5367
8536,0A3B,5367
4653,0A3B,5367
8634,0A2B,5367
7856,0A3B,5367
7546,0A3B,5367
4658,0A2B,5367
7834,0A2B,5367
5786,1A2B,5367
7854,0A2B,5367
6738,0A3B,5367
4786,0A2B,5367
5387,3A0B,5367
7368,2A1B,5367
7348,1A1B,5367
4856,0A2B,5367
7634,0A3B,5367
3687,1A2B,5367
7846,0A2B,5367
5837,2A1B,5367
8365,2A1B,5367
5367,4A0B,5367
