guess,compare,ans
2378,0A1B,3904
4823,0A2B,3904
4521,0A1B,3904
7124,1A0B,3904
7431,0A2B,3904
2410,0A2B,3904
7250,0A1B,3904
7256,0A0B,3904
1570,0A1B,3904
0135,0A2B,3904
4813,0A2B,3904
1890,0A2B,3904
8134,1A1B,3904
9140,0A3B,3904
9481,0A2B,3904
9301,1A2B,3904
0491,0A3B,3904
3190,1A2B,3904
1940,1A2B,3904
1908,2A0B,3904
4308,1A2B,3904
4103,1A2B,3904
1934,2A1B,3904
0491,0A3B,3904
1890,0A2B,3904
9413,0A3B,3904
3894,2A1B,3904
9314,1A2B,3904
4813,0A2B,3904
0819,0A2B,3904
1943,1A2B,3904
1904,3A0B,3904
8904,3A0B,3904
8430,0A3B,3904
3089,1A2B,3904
1908,2A0B,3904
0394,1A3B,3904
9043,0A4B,3904
0934,2A2B,3904
3904,4A0B,3904
