guess,compare,ans
9340,0A2B,4859
7503,0A1B,4859
5407,0A2B,4859
4583,1A2B,4859
4837,2A0B,4859
7508,0A2B,4859
0645,0A2B,4859
5703,0A1B,4859
8375,0A2B,4859
8497,0A3B,4859
5947,0A3B,4859
6759,2A0B,4859
1507,0A1B,4859
5871,1A1B,4859
4281,1A1B,4859
1046,0A1B,4859
6914,0A2B,4859
7264,0A1B,4859
7269,1A0B,4859
9657,1A1B,4859
6783,0A1B,4859
0687,0A1B,4859
0576,0A1B,4859
7016,0A0B,4859
3670,0A0B,4859
7905,0A2B,4859
8945,0A4B,4859
9548,0A4B,4859
4895,2A2B,4859
8495,0A4B,4859
9845,1A3B,4859
5894,1A3B,4859
4985,1A3B,4859
4598,1A3B,4859
4859,4A0B,4859
