guess,compare,ans
6502,0A1B,2971
6029,0A2B,2971
6870,1A0B,2971
9786,0A2B,2971
3875,1A0B,2971
5637,0A1B,2971
7263,0A2B,2971
3294,0A2B,2971
9625,0A2B,2971
1693,0A2B,2971
4637,0A1B,2971
7430,0A1B,2971
7409,0A2B,2971
4375,1A0B,2971
4378,1A0B,2971
8354,0A0B,2971
7349,0A2B,2971
7901,2A1B,2971
7902,1A2B,2971
0692,0A2B,2971
1076,1A1B,2971
7092,0A3B,2971
0296,0A2B,2971
7019,0A3B,2971
7961,2A1B,2971
7190,0A3B,2971
7960,1A1B,2971
2610,1A1B,2971
9720,0A3B,2971
0217,0A3B,2971
9720,0A3B,2971
7062,0A2B,2971
6901,2A0B,2971
9712,0A4B,2971
2791,2A2B,2971
7291,1A3B,2971
9721,1A3B,2971
1792,0A4B,2971
2971,4A0B,2971
