guess,compare,ans
0435,0A1B,1207
5904,1A0B,1207
0539,0A1B,1207
9450,0A1B,1207
5492,0A1B,1207
4905,1A0B,1207
3905,1A0B,1207
7053,0A2B,1207
9527,1A1B,1207
7891,0A2B,1207
3192,0A2B,1207
7389,0A1B,1207
8239,1A0B,1207
3428,0A1B,1207
4932,0A1B,1207
4039,0A1B,1207
0634,0A1B,1207
4026,0A2B,1207
3124,0A2B,1207
4369,0A0B,1207
0521,0A3B,1207
8501,1A1B,1207
2705,1A2B,1207
7280,1A2B,1207
2718,0A3B,1207
2185,0A2B,1207
0725,0A3B,1207
5120,0A3B,1207
2507,2A1B,1207
2078,0A3B,1207
7285,1A1B,1207
5201,2A1B,1207
0172,0A4B,1207
7102,1A3B,1207
7210,1A3B,1207
1702,2A2B,1207
0712,0A4B,1207
2701,1A3B,1207
1072,1A3B,1207
1207,4A0B,1207
