guess,compare,ans
5462,0A2B,2734
2735,3A0B,2734
1253,0A2B,2734
9524,1A1B,2734
8975,0A1B,2734
5794,2A0B,2734
2647,1A2B,2734
6784,2A0B,2734
1946,0A1B,2734
6174,1A1B,2734
1824,1A1B,2734
3618,0A1B,2734
8396,0A1B,2734
4983,0A2B,2734
1982,0A1B,2734
5298,0A1B,2734
9857,0A1B,2734
7854,1A1B,2734
4790,1A1B,2734
6890,0A0B,2734
4157,0A2B,2734
3512,0A2B,2734
7341,0A3B,2734
7123,0A3B,2734
2341,1A2B,2734
5231,1A1B,2734
2473,1A3B,2734
2347,1A3B,2734
4723,1A3B,2734
4732,2A2B,2734
7432,1A3B,2734
3742,1A3B,2734
2734,4A0B,2734
