guess,compare,ans
1632,0A1B,4710
2376,0A1B,4710
8637,0A1B,4710
1837,0A2B,4710
2841,0A2B,4710
1206,0A2B,4710
3624,0A1B,4710
4260,2A0B,4710
7403,0A3B,4710
7103,0A3B,4710
7321,0A2B,4710
3587,0A1B,4710
1853,0A1B,4710
8013,1A1B,4710
6780,2A0B,4710
4602,1A1B,4710
0945,0A2B,4710
9684,0A1B,4710
6490,1A1B,4710
0247,0A3B,4710
2097,0A2B,4710
2106,0A2B,4710
7105,0A3B,4710
0165,0A2B,4710
7861,0A2B,4710
6723,1A0B,4710
5762,1A0B,4710
5716,2A0B,4710
0361,0A2B,4710
3720,2A0B,4710
7298,0A1B,4710
3297,0A1B,4710
1297,0A2B,4710
6397,0A1B,4710
8673,0A1B,4710
7896,0A1B,4710
6178,0A2B,4710
6845,0A1B,4710
8534,0A1B,4710
4710,4A0B,4710
