guess,compare,ans
6812,1A1B,2893
3068,0A2B,2893
2108,1A1B,2893
2471,1A0B,2893
2479,1A1B,2893
8074,0A1B,2893
8507,0A1B,2893
9085,0A2B,2893
3075,0A1B,2893
4305,0A1B,2893
3654,0A1B,2893
6452,0A1B,2893
2165,1A0B,2893
1326,0A2B,2893
2451,1A0B,2893
2153,2A0B,2893
6192,1A1B,2893
6801,1A0B,2893
8065,0A1B,2893
9608,0A2B,2893
0812,1A1B,2893
3219,0A3B,2893
3901,0A2B,2893
9863,2A1B,2893
8976,0A2B,2893
1267,0A1B,2893
0672,0A1B,2893
6740,0A0B,2893
5620,0A1B,2893
0296,1A1B,2893
3259,0A3B,2893
5938,0A3B,2893
9815,1A1B,2893
8293,2A2B,2893
2983,2A2B,2893
2893,4A0B,2893
