guess,compare,ans
0543,1A1B,3568
3784,1A1B,3568
6341,0A2B,3568
2649,0A1B,3568
2495,0A1B,3568
9745,0A1B,3568
4739,0A1B,3568
3294,1A0B,3568
6492,0A1B,3568
0269,1A0B,3568
6309,0A2B,3568
6024,0A1B,3568
8246,0A2B,3568
3928,2A0B,3568
9276,0A1B,3568
1267,1A0B,3568
6275,0A2B,3568
3205,1A1B,3568
2951,0A1B,3568
9281,0A1B,3568
8792,0A1B,3568
7029,0A0B,3568
9732,0A1B,3568
7529,1A0B,3568
5732,0A2B,3568
1853,0A3B,3568
3165,2A1B,3568
6318,1A2B,3568
3468,3A0B,3568
6341,0A2B,3568
5481,0A2B,3568
6354,0A3B,3568
3865,2A2B,3568
3568,4A0B,3568
