guess,compare,ans
1628,0A3B,8361
1672,0A2B,8361
2960,1A0B,8361
2469,1A0B,8361
9562,1A0B,8361
9235,0A1B,8361
2357,1A0B,8361
6732,0A2B,8361
4328,1A1B,8361
3594,0A1B,8361
9340,1A0B,8361
3509,0A1B,8361
3910,0A2B,8361
5293,0A1B,8361
2397,1A0B,8361
9752,0A0B,8361
2369,2A0B,8361
3146,0A3B,8361
8364,3A0B,8361
3461,2A1B,8361
0341,2A0B,8361
3806,0A3B,8361
1683,0A4B,8361
3816,0A4B,8361
6138,0A4B,8361
1386,1A3B,8361
3681,1A3B,8361
6831,1A3B,8361
8316,2A2B,8361
6318,1A3B,8361
8136,1A3B,8361
8613,1A3B,8361
8361,4A0B,8361
