guess,compare,ans
7809,0A1B,1936
8791,0A2B,1936
1068,1A1B,1936
1490,1A1B,1936
9274,0A1B,1936
7549,0A1B,1936
4985,1A0B,1936
5918,1A1B,1936
9284,0A1B,1936
4921,1A1B,1936
3461,0A3B,1936
3194,0A3B,1936
4169,0A3B,1936
4396,1A2B,1936
5349,0A2B,1936
9204,0A1B,1936
9624,0A2B,1936
4836,2A0B,1936
2374,0A1B,1936
2345,0A1B,1936
9243,0A2B,1936
2703,0A1B,1936
4027,0A0B,1936
8302,0A1B,1936
3298,0A2B,1936
3658,0A2B,1936
1896,2A1B,1936
1856,2A0B,1936
3819,0A3B,1936
3916,2A2B,1936
6913,1A3B,1936
9316,1A3B,1936
1936,4A0B,1936
