guess,compare,ans
3149,1A0B,3658
9043,0A1B,3658
5039,0A2B,3658
6809,0A2B,3658
2509,0A1B,3658
0975,0A1B,3658
5690,1A1B,3658
6815,0A3B,3658
5164,0A2B,3658
4801,0A1B,3658
5480,0A2B,3658
0597,0A1B,3658
0593,0A2B,3658
7952,1A0B,3658
9751,1A0B,3658
0579,0A1B,3658
5798,1A1B,3658
5960,0A2B,3658
1526,0A2B,3658
0576,0A2B,3658
8275,0A2B,3658
8973,0A2B,3658
1309,0A1B,3658
3709,1A0B,3658
7391,0A1B,3658
1093,0A1B,3658
0321,0A1B,3658
3162,1A1B,3658
5296,0A2B,3658
9751,1A0B,3658
9567,0A2B,3658
5712,0A1B,3658
1782,0A1B,3658
9217,0A0B,3658
7681,1A1B,3658
8036,0A3B,3658
5830,0A3B,3658
3548,2A1B,3658
4653,2A1B,3658
3658,4A0B,3658
