guess,compare,ans
7952,0A2B,3596
8519,1A1B,3596
8075,0A1B,3596
5387,0A2B,3596
3076,2A0B,3596
5807,0A1B,3596
2758,0A1B,3596
2705,0A1B,3596
7580,1A0B,3596
5897,1A1B,3596
9417,0A1B,3596
3491,2A0B,3596
8514,1A0B,3596
8457,0A1B,3596
5438,0A2B,3596
3047,1A0B,3596
0243,0A1B,3596
2347,0A1B,3596
9342,0A2B,3596
8203,0A1B,3596
8326,1A1B,3596
3279,1A1B,3596
4359,0A3B,3596
4379,0A2B,3596
7846,1A0B,3596
8976,1A1B,3596
4298,1A0B,3596
3982,1A1B,3596
4819,0A1B,3596
4986,1A1B,3596
4095,1A1B,3596
2359,0A3B,3596
9273,0A2B,3596
9821,0A1B,3596
9421,0A1B,3596
0219,0A1B,3596
1960,0A2B,3596
0632,0A2B,3596
8462,0A1B,3596
3596,4A0B,3596
