guess,compare,ans
3276,0A2B,0793
7192,1A1B,0793
9013,1A2B,0793
3061,0A2B,0793
8413,1A0B,0793
3847,0A2B,0793
3670,0A3B,0793
0263,2A0B,0793
4356,0A1B,0793
4350,0A2B,0793
6254,0A0B,0793
3901,0A3B,0793
1938,0A2B,0793
8709,1A2B,0793
1087,0A2B,0793
3971,0A3B,0793
8917,0A2B,0793
3910,0A3B,0793
1098,1A1B,0793
3087,0A3B,0793
7983,1A2B,0793
9708,1A2B,0793
7190,1A2B,0793
9081,0A2B,0793
3179,0A3B,0793
7390,1A3B,0793
0739,2A2B,0793
7039,0A4B,0793
3709,1A3B,0793
9730,1A3B,0793
0379,1A3B,0793
0937,1A3B,0793
0793,4A0B,0793
