guess,compare,ans
0247,0A1B,8134
7304,1A1B,8134
2147,1A1B,8134
6718,0A2B,8134
6315,0A2B,8134
4836,1A2B,8134
8416,1A2B,8134
6948,0A2B,8134
2685,0A1B,8134
2956,0A0B,8134
3285,0A2B,8134
8173,2A1B,8134
4718,0A3B,8134
1804,1A2B,8134
7408,0A2B,8134
0314,1A2B,8134
7431,1A2B,8134
4387,0A3B,8134
8730,2A0B,8134
4071,0A2B,8134
3871,0A3B,8134
1807,0A2B,8134
0374,1A1B,8134
1480,0A3B,8134
1470,0A2B,8134
3847,0A3B,8134
3178,1A2B,8134
1743,0A3B,8134
0371,0A2B,8134
3481,0A4B,8134
4183,1A3B,8134
1843,0A4B,8134
1384,1A3B,8134
1438,1A3B,8134
1834,2A2B,8134
8134,4A0B,8134
