guess,compare,ans
8369,0A2B,5831
8713,0A3B,5831
1384,0A3B,5831
1349,0A2B,5831
8130,1A2B,5831
3812,1A2B,5831
9381,1A2B,5831
9815,1A2B,5831
8952,0A2B,5831
6185,0A3B,5831
1265,0A2B,5831
0568,0A2B,5831
6328,0A2B,5831
7428,0A1B,5831
4927,0A0B,5831
0784,0A1B,5831
8174,0A2B,5831
0581,1A2B,5831
0853,1A2B,5831
5680,1A1B,5831
5631,3A0B,5831
1685,0A3B,5831
3816,1A2B,5831
3608,0A2B,5831
5180,1A2B,5831
8031,2A1B,5831
3168,0A3B,5831
6815,1A2B,5831
1560,0A2B,5831
6583,0A3B,5831
8056,0A2B,5831
3815,1A3B,5831
1358,0A4B,5831
5138,2A2B,5831
1538,1A3B,5831
3158,0A4B,5831
8135,1A3B,5831
5318,1A3B,5831
5831,4A0B,5831
