guess,compare,ans
4906,0A1B,8250
9504,0A2B,8250
3925,0A2B,8250
1234,1A0B,8250
1240,2A0B,8250
0751,1A1B,8250
8041,1A1B,8250
3082,0A3B,8250
5238,1A2B,8250
8365,1A1B,8250
9687,0A1B,8250
8719,1A0B,8250
6981,0A1B,8250
4619,0A0B,8250
8965,1A1B,8250
5308,0A3B,8250
0253,2A1B,8250
2358,1A2B,8250
2857,1A2B,8250
2375,0A2B,8250
0837,0A2B,8250
5230,2A1B,8250
8023,1A2B,8250
2583,0A3B,8250
3758,1A1B,8250
2570,1A2B,8250
8507,1A2B,8250
7280,2A1B,8250
0823,0A3B,8250
0528,0A4B,8250
0258,2A2B,8250
2058,1A3B,8250
5208,1A3B,8250
8250,4A0B,8250
