guess,compare,ans
8326,1A0B,9416
5362,0A1B,9416
2065,0A1B,9416
6092,0A2B,9416
2647,0A2B,9416
5346,1A1B,9416
3418,2A0B,9416
0513,1A0B,9416
7035,0A0B,9416
3159,0A2B,9416
9162,1A2B,9416
8916,2A1B,9416
1468,1A2B,9416
4261,0A3B,9416
2841,0A2B,9416
9468,2A1B,9416
2498,1A1B,9416
1926,1A2B,9416
1896,1A2B,9416
2698,0A2B,9416
9148,1A2B,9416
1482,1A1B,9416
4689,0A3B,9416
2864,0A2B,9416
4891,0A3B,9416
2891,0A2B,9416
6142,0A3B,9416
1286,1A1B,9416
6429,1A2B,9416
8629,0A2B,9416
1824,0A2B,9416
4698,0A3B,9416
1864,0A3B,9416
9846,2A1B,9416
1869,0A3B,9416
2196,1A2B,9416
6289,0A2B,9416
6419,2A2B,9416
4619,1A3B,9416
9416,4A0B,9416
