guess,compare,ans
9821,0A3B,2183
9213,1A2B,2183
2134,2A1B,2183
2394,1A1B,2183
3641,0A2B,2183
1375,0A2B,2183
3416,0A2B,2183
3187,2A1B,2183
7821,0A3B,2183
7231,0A3B,2183
9732,0A2B,2183
3624,0A2B,2183
4938,0A2B,2183
3916,0A2B,2183
5137,1A1B,2183
9637,0A1B,2183
8679,0A1B,2183
2679,1A0B,2183
9562,0A1B,2183
5972,0A1B,2183
7249,0A1B,2183
8794,0A1B,2183
1879,0A2B,2183
0129,1A1B,2183
9814,0A2B,2183
8405,0A1B,2183
4086,1A0B,2183
6841,0A2B,2183
1425,0A2B,2183
5904,0A0B,2183
6231,0A3B,2183
2731,1A2B,2183
2631,1A2B,2183
2736,1A1B,2183
1738,0A3B,2183
2781,2A1B,2183
1826,0A3B,2183
2316,1A2B,2183
1638,0A3B,2183
2183,4A0B,2183
