guess,compare,ans
8943,0A3B,9354
4198,0A2B,9354
9271,1A0B,9354
0729,0A1B,9354
9237,1A1B,9354
8967,0A1B,9354
2876,0A0B,9354
9806,1A0B,9354
0836,0A1B,9354
6843,0A2B,9354
3154,2A1B,9354
0135,0A2B,9354
5914,1A2B,9354
0915,0A2B,9354
3049,0A3B,9354
1094,1A1B,9354
0543,0A3B,9354
9530,1A2B,9354
3519,0A3B,9354
5194,1A2B,9354
3519,0A3B,9354
5103,0A2B,9354
9431,1A2B,9354
3904,1A2B,9354
1430,0A2B,9354
3915,0A3B,9354
1394,2A1B,9354
4153,1A2B,9354
9153,2A1B,9354
0519,0A2B,9354
4395,1A3B,9354
5439,0A4B,9354
5943,0A4B,9354
4593,0A4B,9354
9534,2A2B,9354
5934,1A3B,9354
3594,1A3B,9354
4539,0A4B,9354
9354,4A0B,9354
