guess,compare,ans
5380,0A1B,7546
8375,0A2B,7546
0287,0A1B,7546
2480,0A1B,7546
8520,1A0B,7546
1028,0A0B,7546
0286,1A0B,7546
8692,0A1B,7546
7298,1A0B,7546
3729,0A1B,7546
2795,0A2B,7546
9345,1A1B,7546
7653,1A2B,7546
5634,0A3B,7546
6395,0A2B,7546
3574,1A2B,7546
7945,2A1B,7546
5439,0A2B,7546
7635,1A2B,7546
6374,0A3B,7546
9467,0A3B,7546
9546,3A0B,7546
9635,0A2B,7546
9437,0A2B,7546
5364,0A3B,7546
4369,0A2B,7546
3745,1A2B,7546
9537,1A1B,7546
4936,1A1B,7546
6957,0A3B,7546
3596,2A0B,7546
9473,0A2B,7546
4695,0A3B,7546
9754,0A3B,7546
6594,1A2B,7546
5647,1A3B,7546
6457,0A4B,7546
5746,2A2B,7546
7546,4A0B,7546
