guess,compare,ans
0937,0A1B,6018
6793,1A0B,6018
7689,0A2B,6018
8173,0A2B,6018
8345,0A1B,6018
8537,0A1B,6018
0837,0A2B,6018
2386,0A2B,6018
6973,1A0B,6018
4639,0A1B,6018
4986,0A2B,6018
5746,0A1B,6018
6758,2A0B,6018
2697,0A1B,6018
7462,0A1B,6018
3746,0A1B,6018
9674,0A1B,6018
1764,0A2B,6018
5743,0A0B,6018
0126,0A3B,6018
1029,1A1B,6018
2689,0A2B,6018
1206,0A3B,6018
6281,1A2B,6018
0621,0A3B,6018
9106,0A3B,6018
6021,2A1B,6018
0196,0A3B,6018
6819,2A1B,6018
0689,0A3B,6018
9826,0A2B,6018
6210,2A1B,6018
1086,1A3B,6018
0816,1A3B,6018
1608,1A3B,6018
0861,0A4B,6018
6810,2A2B,6018
8610,1A3B,6018
1860,0A4B,6018
6018,4A0B,6018
