guess,compare,ans
6281,1A0B,0571
8129,0A1B,0571
8529,1A0B,0571
6859,0A1B,0571
9635,0A1B,0571
3526,1A0B,0571
1326,0A1B,0571
3627,0A1B,0571
1362,0A1B,0571
6381,1A0B,0571
6431,1A0B,0571
3716,0A2B,0571
7652,0A2B,0571
4597,1A1B,0571
4156,0A2B,0571
6219,0A1B,0571
1896,0A1B,0571
6149,0A1B,0571
6913,0A1B,0571
2631,1A0B,0571
6301,1A1B,0571
4071,2A1B,0571
3741,1A1B,0571
7948,0A1B,0571
8740,0A2B,0571
3908,0A1B,0571
1089,0A2B,0571
9502,1A1B,0571
0968,1A0B,0571
4680,0A1B,0571
1648,0A1B,0571
6143,0A1B,0571
9134,0A1B,0571
1942,0A1B,0571
6419,0A1B,0571
6947,0A1B,0571
9267,0A1B,0571
4629,0A0B,0571
3967,0A1B,0571
0571,4A0B,0571
