guess,compare,ans
6142,0A3B,4231
2346,0A3B,4231
4268,2A0B,4231
0562,0A1B,4231
4026,1A1B,4231
8612,0A2B,4231
8519,0A1B,4231
1289,1A1B,4231
8173,0A2B,4231
8724,0A2B,4231
7263,1A1B,4231
4783,1A1B,4231
3941,1A2B,4231
4910,1A1B,4231
0592,0A1B,4231
5291,2A0B,4231
2375,0A2B,4231
2645,0A2B,4231
6751,1A0B,4231
5712,0A2B,4231
7058,0A0B,4231
2163,0A3B,4231
2436,1A2B,4231
4962,1A1B,4231
3416,0A3B,4231
4936,2A0B,4231
6129,0A2B,4231
4236,3A0B,4231
6394,0A2B,4231
3612,0A3B,4231
3241,2A2B,4231
3412,0A4B,4231
2341,1A3B,4231
4231,4A0B,4231
