guess,compare,ans
6783,0A1B,0439
6382,0A1B,0439
8423,1A1B,0439
7148,0A1B,0439
4218,0A1B,0439
8145,0A1B,0439
5846,0A1B,0439
1548,0A1B,0439
5847,0A1B,0439
7834,1A1B,0439
8315,0A1B,0439
3501,0A2B,0439
4318,0A2B,0439
4167,0A1B,0439
6748,0A1B,0439
6738,1A0B,0439
7689,1A0B,0439
8296,0A1B,0439
9486,1A1B,0439
4820,0A2B,0439
9254,0A2B,0439
3849,1A2B,0439
2948,0A2B,0439
6287,0A0B,0439
5194,0A2B,0439
3094,0A4B,0439
0394,1A3B,0439
9304,0A4B,0439
9043,0A4B,0439
3490,1A3B,0439
4390,0A4B,0439
0493,2A2B,0439
4093,0A4B,0439
9403,1A3B,0439
0943,1A3B,0439
0439,4A0B,0439
